Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,World,Yemen,Zambia,Zimbabwe
1890,0,296784,0,0,13798624,0,0,0,0,0,1370336,0,0,23761040,3546752,13036512,0,0,0,0,0,0,39824016,0,0,0,0,0,0,0,0,0,0,0,32976,0,0,0,0,12413632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34481904,0,2868912,0,0,0,799426176,0,0,0,0,0,0,0,66648160,0,0,0,208848,97817808,0,0,0,0,0,208232448,0,0,0,0,0,0,0,0,0,0,0,0,0,5254176,0,4829152,14656,0,0,0,0,12208448,0,6756416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328,0,0,0,0,0,0,0,0,0,366400,0,0,0,0,0,0,0,0,0,0,10284848,0,1421632,0,0,0,0,0,2077488,0,0,0,0,0,0,0,10992,0,41864864,1678112,0,0,806080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296784,0,0,7338992,0,0,0,0,4946400,2876240,0,0,0,0,0,0,0,0,0,0,366400,0,0,0,0,0,0,353022736,401746608,0,0,0,0,0,0,1298855024,0,0,0
1891,0,296784,0,0,15447424,0,0,0,0,0,937984,0,0,26153632,4008416,14945456,0,0,0,0,0,0,37779504,0,0,0,0,0,0,0,0,0,0,0,40304,0,0,0,0,13941520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35749648,0,3085088,0,0,0,825213408,0,0,0,0,0,0,0,71645856,0,0,0,219840,97982688,0,0,0,0,0,220840272,0,0,0,0,0,0,0,0,0,0,0,0,0,5521648,0,5199216,21984,0,0,0,0,10999328,0,8123088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18320,0,0,0,0,0,0,0,520288,0,403040,0,0,0,0,0,0,0,0,0,0,11908000,0,1491248,0,0,0,0,0,2414576,0,0,0,0,0,0,0,47632,0,45342000,1740400,0,0,1117520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296784,0,0,7939888,0,0,0,0,5279824,3521104,0,0,0,0,0,0,0,0,0,0,403040,0,0,0,0,0,0,360471648,427423920,0,0,0,0,0,0,1359300032,0,0,0
1892,0,479984,0,0,15920080,0,0,0,0,0,1384992,0,0,14168688,4151312,14465472,0,0,0,0,0,0,37728208,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,0,0,13890224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36291920,0,3169360,0,0,0,809447216,0,0,0,0,0,0,0,73957840,0,0,0,194192,98121920,0,0,0,0,0,214988864,0,0,370064,0,0,0,0,0,0,0,0,0,0,5752480,0,5712176,179536,0,0,0,0,10889408,0,8075456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,0,0,0,0,0,578912,0,410368,0,0,0,0,0,0,0,0,0,0,11321760,0,1502240,0,0,0,0,0,2465872,0,0,0,0,0,0,0,65952,0,43095968,1692768,0,0,1051568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479984,0,0,8298960,0,0,0,0,5250512,3469808,0,0,0,0,0,0,0,0,0,0,410368,0,0,0,0,0,0,353008080,450448496,0,0,0,0,212512,0,1370541184,0,0,0
1893,0,1799024,0,0,16982640,0,0,0,0,0,1553536,0,0,15161632,3964448,17700784,0,0,0,0,0,0,36075744,0,0,0,0,0,0,0,0,0,0,0,62288,0,0,0,0,14853856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37098000,0,2997152,0,0,0,779970336,0,0,0,0,0,0,0,79681008,0,0,0,194192,96330224,0,0,0,0,0,220712032,0,0,326096,0,0,0,0,0,0,0,0,0,0,5994304,0,6012624,403040,0,0,0,0,10523008,0,8573760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10992,0,0,0,0,0,0,0,531280,0,425024,0,0,0,0,0,0,0,0,0,0,11460992,0,1542544,0,0,0,0,0,2462208,0,0,0,0,0,0,0,47632,0,45334672,1513232,0,0,1135840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799024,0,0,8119424,0,0,0,0,5279824,2876240,0,0,0,0,0,0,0,0,0,0,425024,0,0,0,0,0,0,316210528,454094176,0,0,0,0,663184,0,1354137456,0,0,0
1894,0,2432896,0,0,16751808,0,0,0,0,0,1993216,0,0,17825360,4360160,18129472,0,0,0,0,0,0,39831344,0,0,0,0,0,0,0,0,0,0,0,80608,0,0,0,0,14179680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38028656,0,3400192,0,0,0,850146928,0,0,0,0,0,0,0,82630528,0,0,0,219840,101899504,0,0,0,0,0,229498304,0,0,333424,0,0,0,0,0,0,0,0,0,0,6433984,0,6133536,479984,0,0,0,0,13062160,0,11024976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,0,0,0,0,0,538608,0,392048,0,0,0,0,0,0,0,0,0,0,11618544,0,1608496,0,0,0,0,0,2905552,0,0,0,0,0,0,0,40304,0,46093120,1777040,0,0,1040576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432896,0,0,8734976,0,0,0,0,5891712,3583392,0,0,0,0,0,0,0,0,0,0,392048,0,0,0,0,0,0,362102128,425049648,0,0,0,0,304112,0,1401373744,0,0,0
1895,0,3337904,0,0,16858064,0,0,0,0,0,2264352,0,0,19492480,4590992,20371840,0,0,0,0,0,0,40131792,0,0,0,0,0,0,0,0,0,0,0,84272,0,0,0,0,13531152,0,0,0,0,523952,0,0,0,0,0,0,0,0,0,0,0,0,0,39468608,0,3524768,0,0,0,868100528,0,0,0,0,0,0,0,90123408,0,0,0,234496,102775200,0,0,0,0,0,238284576,0,0,311440,0,0,0,0,0,0,0,0,0,0,6862672,0,7683408,769440,0,0,0,0,12021584,0,12226768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109920,0,0,0,0,0,0,0,494640,0,373728,0,0,0,0,0,0,0,0,0,0,11625872,0,1623152,0,0,0,0,0,3059440,0,0,0,0,0,0,0,40304,0,48991344,1696432,0,0,1077216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337904,0,0,8603072,0,0,0,0,5954000,3847200,0,0,0,0,0,0,0,0,0,0,373728,0,0,0,0,0,0,365549952,479947360,0,0,0,0,179536,0,1485920544,0,0,0
1896,0,4257568,0,0,18111152,0,0,0,0,0,2304656,0,0,20544048,4503056,21298832,0,0,0,0,0,0,42278896,0,0,0,0,0,0,0,0,0,0,0,106256,0,0,0,0,14648672,0,0,0,0,534944,0,0,0,0,0,0,0,0,0,0,0,0,0,40439568,0,4312528,0,0,0,909514720,0,0,0,0,0,0,0,92347456,0,0,0,296784,106281648,0,0,0,0,0,256260160,0,0,373728,0,0,0,0,0,0,0,0,0,0,7375632,0,8313616,861040,0,0,0,0,11424352,0,12915600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124576,0,0,0,0,0,0,0,578912,0,443344,0,0,0,0,0,0,0,0,0,0,12494240,0,1769712,0,0,0,0,0,3125392,0,0,0,0,0,0,0,40304,0,52724960,1729408,0,0,1117520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257568,0,0,9302896,0,0,0,0,6155520,4209936,0,3664,0,0,0,0,0,0,0,0,443344,0,0,0,0,0,0,375981360,480881680,0,0,0,0,362736,0,1534406256,0,0,0
1897,0,4777856,0,0,18243056,0,0,0,0,0,2081152,0,0,22167200,4975712,23020912,0,0,0,0,0,0,43744496,0,0,0,0,0,0,0,0,0,0,0,109920,0,0,0,0,14798896,0,0,0,0,637536,0,0,0,0,0,0,0,0,0,0,0,0,0,42799184,0,4623968,0,0,0,950254736,0,0,0,0,0,0,0,102005760,0,0,0,516624,111261024,0,0,0,0,0,273554240,0,0,362736,0,0,0,0,0,0,0,0,0,0,7463568,0,8998784,1106528,0,0,0,0,11918992,0,13542144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91600,0,0,0,0,0,0,0,688832,0,315104,0,0,0,0,0,0,0,0,0,0,13102464,0,1875968,0,0,0,0,0,3385536,0,0,0,0,0,0,0,40304,0,55091904,1817344,0,0,1297056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4777856,0,0,9544720,0,0,0,0,6855344,4440768,0,51296,0,0,0,0,0,0,0,0,315104,0,0,0,0,0,0,385969424,500286224,0,0,0,0,523952,0,1607045056,0,0,0
1898,0,6049264,0,0,19620720,0,0,0,0,0,2348624,0,0,27073296,5613248,24453536,0,0,0,0,0,0,45085520,0,0,0,0,0,0,0,0,0,0,0,146560,0,0,0,0,15707568,0,0,0,0,740128,0,0,0,0,0,0,0,0,0,0,0,0,0,43755488,0,4803504,0,0,0,976917664,0,0,0,0,0,0,0,109634208,0,0,0,487312,115045936,0,0,0,0,0,285377968,0,0,461664,0,0,0,0,0,0,0,0,0,0,8533456,0,9969744,1289728,0,0,0,0,12402640,0,17246448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128240,0,0,0,0,0,0,0,736464,0,523952,0,0,0,0,0,0,0,0,0,0,12933920,0,2022528,0,0,0,0,0,3385536,0,0,0,0,0,0,0,87936,0,59844112,2081152,0,0,1711088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6049264,0,0,9372512,0,0,0,0,7298688,4748544,0,113584,0,0,0,0,0,0,0,0,523952,0,0,0,0,0,0,386878096,545320448,0,0,0,0,655856,0,1695109296,0,0,0
1899,0,5517984,0,0,23636464,0,0,0,0,0,2920208,0,0,27388400,5785456,24816272,0,0,0,0,0,0,47126368,0,0,0,0,0,0,0,0,0,0,0,146560,0,0,0,0,19170048,0,0,0,0,633872,95264,0,0,0,0,0,0,0,0,0,0,0,0,44891328,0,5250512,0,0,0,1037029248,0,0,0,0,0,0,0,121065888,0,0,0,736464,120300112,0,0,0,0,0,303283936,0,0,241824,0,0,0,0,0,0,0,0,0,0,8273312,0,10988336,1124848,0,0,0,0,13589776,0,17272096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120912,0,0,0,0,0,0,0,754784,0,670512,0,0,0,0,0,0,0,0,0,0,13278336,0,2176416,0,0,0,0,0,4048720,0,0,0,0,0,0,0,161216,0,61917936,2143440,0,0,1612160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517984,0,0,10625600,0,0,0,0,9134352,5122272,0,80608,0,0,0,0,0,0,0,0,670512,0,0,0,0,0,0,414552288,625532736,0,0,0,0,732800,0,1851825904,0,0,0
1900,0,2330304,0,0,24790624,0,0,0,0,0,2070160,0,0,33913984,10167600,27674192,0,0,0,0,0,0,49665520,0,0,0,0,0,0,0,0,0,0,0,216176,0,0,0,0,20628320,0,0,0,0,850048,0,0,0,0,0,0,0,0,0,0,0,0,0,44565232,0,5147920,0,0,0,1085027648,0,0,0,0,0,0,0,130412752,0,0,0,600896,129276912,0,0,0,0,0,326759184,0,0,417696,0,0,0,0,0,0,0,0,0,0,9585024,0,13051168,1209120,0,0,0,0,13908544,0,19411872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58624,0,0,0,0,0,0,0,1000272,0,1036912,0,0,0,0,0,0,0,0,0,0,14634016,0,2440224,0,0,0,0,0,4154976,0,0,0,0,0,0,0,245488,0,63306592,2465872,0,0,1238432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330304,0,0,11219168,0,0,0,0,9170992,5675536,0,109920,0,0,0,0,0,0,0,0,1036912,0,0,0,0,0,0,419740512,662736992,0,0,0,0,512960,0,1953307712,0,0,0
1901,0,3909488,0,0,31561696,0,0,0,0,0,2491520,0,0,40417584,11439008,28363024,0,0,0,0,0,0,46708672,0,0,0,0,0,0,0,0,2103136,0,0,271136,0,0,0,0,23845312,0,0,0,0,1568192,0,0,0,0,0,0,0,0,0,0,0,0,0,46565776,0,5360432,0,0,0,1071463520,0,0,0,0,0,0,0,133743328,0,0,0,421360,125004688,0,0,0,0,0,325557392,0,0,417696,0,0,0,0,0,0,0,0,0,0,9618000,0,14395856,2242368,0,0,0,0,13520160,0,23273728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,0,0,0,0,0,1311712,0,948976,0,0,0,0,0,0,0,0,0,0,14311584,0,2740672,0,0,0,0,0,3894832,0,0,0,0,0,0,0,238160,0,66897312,2388928,0,0,1593840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3909488,0,0,11805408,0,0,0,0,8522464,5184560,0,175872,0,0,0,0,0,0,0,0,948976,0,0,0,0,0,0,410701424,721525872,0,0,0,0,501968,0,2017969984,0,0,0
1902,0,5825760,0,0,34452592,0,0,0,0,0,2813952,0,0,41626704,11395040,25655328,0,0,0,0,0,0,48855776,0,0,0,0,0,0,0,0,2506176,0,0,238160,0,0,0,0,25648000,0,0,0,0,1960240,95264,0,0,0,0,0,0,0,0,0,0,0,0,47188656,0,5503328,0,0,0,1073603296,0,0,0,0,0,0,0,132083536,0,0,0,399376,117662032,0,0,0,0,0,319189360,0,0,333424,0,0,0,0,0,0,0,0,0,0,8848560,0,15876112,1538880,0,0,0,0,15015072,0,24944512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51296,0,0,0,0,0,0,0,1425296,0,1047904,0,0,0,0,0,0,0,0,0,0,14300592,0,3041120,0,0,0,0,0,4242912,0,0,0,0,0,0,0,98928,0,65490336,2619760,0,0,1590176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825760,0,0,12336688,0,0,0,0,8925504,5235856,0,256480,0,0,0,0,0,0,0,0,1047904,0,0,0,0,0,0,426639824,764493600,0,0,0,0,399376,0,2069097440,0,0,0
1903,0,7895920,0,0,37196928,0,0,0,0,0,2861584,0,0,43993648,11219168,25549072,0,0,0,0,0,0,52629696,0,0,0,0,0,0,0,0,2440224,0,0,234496,0,0,0,0,27959984,0,0,0,0,2161760,1963904,0,0,0,0,0,0,0,0,0,0,0,0,48075344,0,5726832,0,0,0,1122601968,0,0,0,0,0,0,0,131838048,0,0,0,512960,129342864,0,0,0,0,0,343598928,0,0,399376,0,0,0,0,0,0,0,0,0,0,9174656,0,16165568,3000816,0,0,0,0,15315520,0,25787232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51296,0,0,0,0,0,0,0,1557200,0,1205456,0,0,0,0,0,0,0,0,0,0,15297200,0,3169360,0,0,0,0,0,4239248,0,0,0,0,0,0,0,212512,0,68487488,2520832,0,0,1846656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7782336,0,0,12175472,0,0,0,0,9804864,5671872,0,216176,0,0,0,0,0,0,0,0,1205456,0,0,0,0,0,0,429985056,894404384,0,0,0,0,556928,0,2257269488,0,0,113584
1904,0,8914512,0,0,43484352,0,0,0,0,0,3795904,0,0,48452736,11545264,26926736,0,0,0,0,0,0,50350688,0,0,0,0,0,0,0,0,2619760,0,0,300448,0,0,0,0,33096912,0,0,0,0,1967568,2088480,0,0,0,0,0,0,0,0,0,0,0,0,48544336,0,6177504,0,0,0,1137847872,0,0,0,0,0,0,0,140789200,0,0,0,527616,125997632,0,0,0,0,0,356122480,0,0,355408,0,0,0,0,0,0,0,0,0,0,9277248,0,18067184,3367216,0,0,0,0,16187552,0,29051856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32976,0,0,0,0,0,0,0,1718416,0,1366672,0,0,0,0,0,0,0,0,0,0,16165568,0,3433168,0,0,0,0,0,4158640,0,0,0,0,0,0,0,278464,0,69381504,2579456,0,0,2187408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8767952,0,0,12992544,0,0,0,0,10325152,5961328,0,219840,0,0,0,0,0,0,0,0,1366672,0,0,0,0,0,0,431992928,880221040,0,0,0,3664,802416,0,2281224720,0,0,142896
1905,0,10259200,0,0,46305632,0,0,0,0,0,3982768,0,0,50750064,12047232,28106544,0,0,0,0,0,0,50266416,0,0,0,0,0,0,0,0,2799296,0,0,359072,0,0,0,0,35386912,0,0,0,0,2077488,2297328,0,0,0,0,0,0,0,0,0,0,0,0,49973296,0,6008960,0,0,0,1180698352,0,0,0,0,0,0,0,133853248,0,0,0,586240,127426592,0,0,0,0,0,382323744,0,0,278464,0,0,0,0,0,0,0,0,0,0,9431136,0,18473888,4132992,0,0,0,0,17843680,0,29931216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40304,0,0,0,0,0,0,0,1707424,0,1531552,0,0,0,0,0,0,0,0,0,0,16594256,0,3539424,0,0,0,0,0,4147648,0,0,0,0,0,0,0,351744,0,74884832,2520832,0,0,2660064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10028368,0,0,13571456,0,0,0,0,10163936,6239792,0,252816,0,0,0,0,0,0,0,0,1531552,0,0,0,0,0,0,437672128,984498480,0,0,0,0,791424,0,2428667744,0,0,234496
1906,0,11717472,0,0,51636752,0,0,0,0,0,6254448,0,0,56674752,14359216,33536592,0,0,0,0,0,0,57495488,0,0,0,0,0,0,0,0,3206000,0,0,315104,0,0,0,0,37387456,0,0,0,0,2440224,17110880,0,0,0,0,0,0,0,0,0,0,0,0,52186352,0,6543904,0,0,0,1210274160,0,0,0,0,0,0,0,147182880,0,0,0,615552,136568272,0,0,0,0,0,361937248,0,0,260144,0,0,0,0,0,0,0,0,0,0,10163936,0,21342800,4451760,3664,0,0,0,21089984,0,32855088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36640,0,0,0,0,0,0,0,1919936,0,1582848,0,0,0,0,0,0,0,0,0,0,18056192,0,3861856,0,0,0,0,0,4224592,0,0,0,0,0,0,0,428688,0,78691728,2898224,0,0,3598048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11464656,0,0,13860912,0,0,0,0,11292448,6895648,0,274800,0,0,0,0,0,0,0,0,1579184,0,0,0,0,0,0,453350384,1033339600,0,0,0,0,835392,0,2550865808,0,0,252816
1907,0,12930256,0,0,61936256,0,0,0,0,0,6254448,0,0,61229104,15476736,42117680,0,0,0,0,0,0,58323552,0,0,0,0,0,0,0,0,3451488,0,0,454336,0,0,0,0,46990800,0,0,0,0,2180080,16839744,0,0,0,0,0,0,0,0,0,0,0,0,54846416,0,5833088,0,0,0,1342764400,0,0,0,0,0,0,0,161446832,0,0,0,886688,145596368,0,0,0,0,0,442182512,0,0,428688,0,0,0,0,0,0,0,0,0,0,10204240,0,23816000,5294480,0,0,0,0,22808400,0,35071808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87936,0,0,0,0,0,0,0,2264352,0,1879632,0,0,0,0,0,0,0,0,0,0,18576480,0,4085360,0,0,0,0,0,4781520,0,0,0,0,0,0,0,798752,7328,87195872,3162032,0,0,4558016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12651792,0,0,14095408,0,0,0,0,12772704,7998512,0,359072,0,0,0,0,0,0,0,0,1879632,0,0,0,0,0,0,473568336,1201802992,0,0,0,0,850048,0,2884659872,0,0,278464
1908,0,13402912,0,0,66065584,0,0,0,0,0,7617456,0,0,65468352,16755472,58942768,0,0,0,0,0,0,57847232,0,0,0,0,0,0,0,0,3594384,0,0,597232,0,0,0,0,47408496,0,0,0,0,2458544,22731456,0,0,0,0,0,0,0,0,0,0,0,0,55857680,0,7236400,0,0,0,1364015600,0,0,0,0,0,0,0,164066592,0,0,0,1406976,146713888,0,0,0,0,0,446641600,0,0,729136,0,0,0,0,0,0,0,0,0,0,10772160,0,27249168,5492336,0,0,0,0,23262736,0,37632944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91600,0,0,0,0,0,0,0,3770256,0,1722080,0,0,0,0,0,0,0,0,0,0,18920896,0,4151312,0,0,0,0,0,5715840,0,0,0,0,0,0,0,1212784,18320,93021632,3143712,0,0,4385808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13007200,0,0,14784240,0,0,0,0,13644736,8005840,0,410368,0,0,0,0,0,0,0,0,1722080,0,0,0,0,0,0,461964448,1050974432,0,0,0,3664,919664,0,2775703504,0,0,395712
1909,0,15385136,0,0,62511504,0,0,0,0,0,5935680,0,0,64944400,14553408,42168976,0,0,0,0,0,0,57762960,0,0,0,0,0,0,0,0,3609040,0,0,604560,0,0,0,0,45385968,0,0,0,0,2352288,20837168,0,0,0,0,0,0,0,0,0,0,0,0,55516928,0,8005840,0,0,0,1360926848,0,0,0,0,0,0,0,169045968,0,0,0,1282400,150095760,0,0,0,0,0,445571712,0,0,560592,0,0,0,0,0,0,0,0,0,0,11853040,0,26318512,5986976,0,0,0,0,25702960,0,38255824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168544,0,0,0,0,0,0,0,3693312,0,1956576,0,0,0,0,0,0,0,0,0,0,19917504,0,4264896,0,0,0,0,0,5763472,0,0,0,0,0,0,0,1509568,54960,95535136,3195008,0,0,4858464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14974768,0,0,15165296,0,0,0,0,12560192,8068128,0,487312,0,0,0,0,0,0,25648,0,1956576,0,0,0,0,0,0,466086448,1163352976,0,0,0,0,1018592,0,2885293744,0,0,410368
1910,0,17411328,0,0,73085808,0,0,0,0,0,8907184,0,0,70257200,17436976,57517472,0,0,0,0,0,0,61287728,0,0,0,0,0,0,0,0,4198944,0,0,633872,0,0,0,0,51622096,0,0,0,0,2810288,18748688,0,0,0,0,0,0,0,0,0,0,0,0,54938016,0,7349984,0,0,0,1383240608,0,0,0,0,0,0,0,166462848,0,0,0,1062560,150612384,0,0,0,0,0,445366528,0,0,718144,0,0,0,0,0,0,0,0,0,0,11677168,0,25695632,6111552,0,0,216176,0,25735936,0,39384336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234496,0,0,0,0,0,0,0,4154976,0,1883296,0,0,0,0,0,0,0,0,0,0,20833504,0,4902432,0,0,0,0,0,5939344,0,0,0,0,0,0,0,1330032,51296,94545856,3249968,0,0,4818160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16978976,0,0,14894160,0,0,0,0,12988880,7789664,0,615552,0,0,0,0,0,0,65952,0,1883296,0,0,0,0,0,0,469732128,1269227920,0,0,0,0,1322704,0,3026016992,0,0,432352
1911,0,16865392,0,0,87957984,0,0,0,0,0,9944096,0,0,76889040,19239664,48038704,0,0,0,0,0,0,61687104,0,0,0,0,0,0,0,0,4605648,0,0,897680,0,0,0,0,60269136,0,0,0,0,3107072,27846400,0,0,0,0,0,0,0,0,0,0,0,0,55634176,0,7829968,0,0,0,1414032864,0,10992,0,0,0,0,0,171775648,0,0,0,1315376,156907136,0,0,0,0,0,458586240,0,0,905008,0,0,0,0,0,0,0,0,0,0,11995936,0,27113600,6727104,135568,0,0,0,26538352,0,44209824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8401552,0,2363280,0,0,0,0,0,0,0,0,0,0,22079264,0,4609312,0,0,0,0,0,6078576,0,0,0,0,0,0,0,1505904,36640,99602176,3143712,0,0,5774464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16341440,0,0,14729280,0,0,0,0,12651792,8610400,0,677840,0,0,0,0,0,0,124576,0,2227712,0,0,0,0,0,0,481350672,1256385600,0,0,0,0,1157824,0,3081237136,0,0,512960
1912,0,17953600,0,0,96092064,0,0,0,0,0,9478768,0,0,82963952,20785872,49940320,0,0,0,0,0,0,64775856,0,0,0,0,0,0,0,0,5591264,0,0,897680,0,0,0,0,67271040,0,0,0,0,3462480,9786544,0,0,0,0,0,0,0,0,0,0,0,0,59195584,0,9284576,0,0,0,1455644912,0,84272,0,0,0,0,0,189604672,0,0,0,1483920,158577920,0,0,0,0,0,499121072,0,0,0,0,0,0,0,0,0,0,0,0,0,12303712,0,31217280,5840416,252816,0,0,0,27850064,0,49280800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18320,0,0,0,0,0,0,0,8632384,0,2249696,0,0,0,0,0,0,0,0,0,0,24922528,0,4862128,0,0,0,0,0,6877328,0,0,0,0,0,0,0,1458272,3664,110934928,3653008,0,0,6012624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17349040,0,0,15982368,0,0,0,0,14018464,8760624,0,740128,0,0,0,0,0,0,197856,0,1996880,0,0,0,0,0,0,455885872,1341210864,0,0,0,0,1139504,0,3226719920,0,0,520288
